ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1991-01-01,0.9707486406060932,0.9677482059183471,1.0613932472455792,0.9707486406060932,0.9707486406060932,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.0,0.0,0.0,1.0162168680771764
1992-01-01,0.9698334698518947,0.9684764204712937,1.0631257742360551,0.9698334698518947,0.9698334698518947,0.04770072185125655,0.04770072185125655,0.04770072185125655,0.04770072185125655,0.04770072185125655,0.04770072185125655,0.0,0.0,0.0,1.0175341917031513
1993-01-01,0.9689157917898131,0.9683774705739503,1.0658085446949543,0.9689157917898131,0.9689157917898131,0.04727848217468291,0.04727848217468291,0.04727848217468291,0.04727848217468291,0.04727848217468291,0.04727848217468291,0.0,0.0,0.0,1.016194273964496
1994-01-01,0.9680006210448413,0.9649064898940348,1.064678170549781,0.9680006210448413,0.9680006210448413,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.0,0.0,0.0,1.013328086043776
1995-01-01,0.9670854503002266,0.9640085075473849,1.0641073912632122,0.9670854503002266,0.9670854503002266,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.0,0.0,0.0,1.012553677771309
1996-01-01,0.966170279555612,0.9655170650189535,1.0611316730498546,0.966170279555612,0.966170279555612,0.04770072185126934,0.04770072185126934,0.04770072185126934,0.04770072185126934,0.04770072185126934,0.04770072185126934,0.0,0.0,0.0,1.0138710014068812
1997-01-01,0.9652525882464382,0.9635111844118238,1.058998286301677,0.9652525882464382,0.9652525882464382,0.04727848217468433,0.04727848217468433,0.04727848217468433,0.04727848217468433,0.04727848217468433,0.04727848217468433,0.0,0.0,0.0,1.0125310704211226
1998-01-01,0.9643374042905684,0.9629399125127632,1.056328323620272,0.9643374042905684,0.9643374042905684,0.04532746499892999,0.04532746499892999,0.04532746499892999,0.04532746499892999,0.04532746499892999,0.04532746499892999,0.0,0.0,0.0,1.0096648692894983
1999-01-01,0.9609507423128528,0.9557372610419436,1.0531061489304532,0.9609507423128528,0.9609507423128528,0.04546822747108087,0.04546822747108087,0.04546822747108087,0.04546822747108087,0.04546822747108087,0.04546822747108087,0.0,0.0,0.0,1.0064189697839336
2000-01-01,0.9575640803351373,0.9574817602778581,1.0574509931772194,0.9575640803351373,0.9575640803351373,0.04770072185126697,0.04770072185126697,0.04770072185126697,0.04770072185126697,0.04770072185126697,0.04770072185126697,0.0,0.0,0.0,1.0052648021864043
